Date Time,Temperature,Basel Relative Humidity,Basel Wind Speed [10 m]
20090128T2100,-0.15947133,90,7.0533133
20090128T2200,-0.75947136,99,5.1243067
20090128T2300,-0.8694713,95,6.9315205
20090129T0000,-0.40947133,87,6.791894
20090129T0100,-0.23947135,83,6.5308766
20090129T0200,-0.50947136,84,4.5288
20090129T0300,-2.1494715,96,3.2408962
20090129T0400,-3.5494714,96,4.3692846
20090129T0500,-4.1794715,95,3.9333487
20090129T0600,-2.3894715,99,0.79920006
20090129T0700,-2.6094716,99,2.382754
20090129T0800,-3.2794714,96,3.6234312
20090129T0900,-3.1094716,96,3.554219
20090129T1000,-2.6994715,95,2.1312
20090129T1100,-1.2694713,82,2.4123545
20090129T1200,-0.6094713,79,4.2624
20090129T1300,0.79052866,73,4.552245
20090129T1400,3.4505286,66,5.1725526
20090129T1500,6.1005287,59,10.870295
20090129T1600,6.2005286,59,13.89883
20090129T1700,6.0105286,65,12.8093815
20090129T1800,4.9405284,79,8.955161
20090129T1900,3.4505286,82,8.710098
20090129T2000,1.7605287,88,9.418663
20090129T2100,1.3405286,86,10.9742565
20090129T2200,0.44052866,87,10.817939
20090129T2300,0.46052867,83,9.155017
20090130T0000,-0.10947134,85,7.237064
20090130T0100,-0.37947133,84,5.956885
20090130T0200,-0.87947136,86,5.986595
20090130T0300,-1.3294713,88,5.7507854
20090130T0400,-1.3494713,87,4.802594
20090130T0500,-1.0994713,84,3.1968002
20090130T0600,-1.9294714,97,5.8668513
20090130T0700,-1.6094713,93,11.605993
20090130T0800,-1.7094713,94,12.035266
20090130T0900,-1.7094713,90,6.5308766
20090130T1000,-1.3994713,89,2.8692157
20090130T1100,0.31052867,82,7.4782047
20090130T1200,2.0205286,73,12.622413
20090130T1300,3.1005285,69,15.298875
20090130T1400,4.0105286,68,15.636114
20090130T1500,5.2505283,64,14.425013
20090130T1600,5.9205284,61,12.789975
20090130T1700,6.0205283,61,12.257295
20090130T1800,5.1105285,62,12.523633
20090130T1900,3.1805286,69,12.831524
20090130T2000,2.0405285,70,11.964296
20090130T2100,1.0005287,70,11.566177
20090130T2200,0.29052866,70,11.333747
20090130T2300,-0.14947134,70,11.556972
20090131T0000,-0.6694713,71,9.549612
20090131T0100,-1.2594713,73,5.848678
20090131T0200,-1.7494713,74,5.1725526
20090131T0300,-1.7594713,70,7.1730394
20090131T0400,-1.9194714,72,8.360888
20090131T0500,-2.1694715,75,8.223954
20090131T0600,-3.2694714,92,1.5533656
20090131T0700,-2.5494714,82,5.394189
20090131T0800,-2.9494715,82,9.418661
20090131T0900,-3.1494715,81,11.080447
20090131T1000,-2.6194715,79,12.523634
20090131T1100,-1.3994713,75,14.999053
20090131T1200,0.18052867,69,15.257071
20090131T1300,2.4305286,63,12.5208
20090131T1400,3.9305286,58,12.035266
20090131T1500,4.4605284,58,13.628123
20090131T1600,4.9505286,56,14.159354
20090131T1700,4.4805284,58,14.407783
20090131T1800,3.2505286,63,13.628123
20090131T1900,1.6105287,70,14.661684
20090131T2000,0.40052867,74,16.551136
20090131T2100,-0.35947132,76,16.570421
20090131T2200,-0.9894713,76,13.944709
20090131T2300,-1.5494714,76,11.080446
20090201T0000,-1.9494714,77,8.528961
20090201T0100,-2.3194714,77,8.172013
20090201T0200,-2.4494715,78,9.460013
20090201T0300,-2.5894713,79,8.628235
20090201T0400,-2.8894715,81,8.466324
20090201T0500,-3.1994715,81,8.935328
20090201T0600,-4.9094715,94,6.791894
20090201T0700,-4.5694714,90,10.685928
20090201T0800,-3.4494715,82,17.681013
20090201T0900,-3.7894714,84,21.550426
20090201T1000,-2.3294713,78,25.47709
20090201T1100,-0.89947134,73,20.309397
20090201T1200,0.6305287,70,14.388066
20090201T1300,1.5205287,69,12.40692
20090201T1400,1.2805287,75,12.886713
20090201T1500,1.1405287,82,16.337511
20090201T1600,1.9805287,82,16.766275
20090201T1700,2.1205285,84,18.028807
20090201T1800,2.3505285,86,19.449024
20090201T1900,2.0605285,89,18.5507
20090201T2000,1.7905287,90,18.609903
20090201T2100,1.9605286,90,16.869665
20090201T2200,1.9505286,89,18.179728
20090201T2300,1.8005286,87,19.210377
20090202T0000,1.7505287,89,17.735119
20090202T0100,1.6005287,89,15.737906
20090202T0200,1.4405286,89,15.4993515
20090202T0300,0.8205287,84,16.101229
20090202T0400,0.86052865,80,17.519726
20090202T0500,-0.26947135,87,11.318082
20090202T0600,0.030528657,83,7.421045
20090202T0700,0.50052863,80,7.5207877
20090202T0800,0.9505287,78,7.401894
20090202T0900,1.4605286,77,10.555628
20090202T1000,2.2205286,79,11.204646
20090202T1100,3.2705286,77,14.249288
20090202T1200,4.0905285,77,13.258586
20090202T1300,4.6505284,78,9.824347
20090202T1400,5.1705284,76,11.289829
20090202T1500,5.5205283,77,13.118678
20090202T1600,6.8905287,74,14.774998
20090202T1700,7.5005283,76,13.98029
20090202T1800,7.2405286,80,12.271761
20090202T1900,6.5305285,83,8.462132
20090202T2000,5.6705284,82,7.1730394
20090202T2100,3.9705286,87,5.124306
20090202T2200,3.4805286,82,4.765508
20090202T2300,3.1605287,85,4.5288
20090203T0000,3.1505284,84,2.5132127
20090203T0100,2.6605287,89,3.3697233
20090203T0200,3.5405285,82,5.089565
20090203T0300,4.9605284,63,5.1725526
20090203T0400,4.8105288,59,6.5795946
20090203T0500,3.5705285,66,4.161301
20090203T0600,3.7805285,68,4.802594
20090203T0700,3.4805286,69,3.2518265
20090203T0800,3.1205285,71,2.9784427
20090203T0900,2.9905286,73,1.0983953
20090203T1000,2.1605287,79,1.9210378
20090203T1100,2.3005285,85,2.1967907
20090203T1200,3.6705287,83,2.1312
20090203T1300,5.4705286,83,1.6204481
20090203T1400,7.1405287,77,2.664
20090203T1500,8.420529,77,3.4734309
20090203T1600,8.890529,77,5.694981
20090203T1700,8.910529,69,6.1963058
20090203T1800,8.620529,67,4.212154
20090203T1900,7.8305287,69,2.5132127
20090203T2000,7.0905285,72,4.212154
20090203T2100,5.3005285,84,7.501892
20090203T2200,4.6805286,88,8.827452
20090203T2300,3.2105286,93,10.154698
20090204T0000,2.7305286,92,5.8668513
20090204T0100,2.6105285,90,3.5039446
20090204T0200,1.8905287,94,1.3583788
20090204T0300,1.5605286,96,0.84243083
20090204T0400,1.4705287,96,2.0806506
20090204T0500,1.6305287,96,2.6372256
20090204T0600,0.25052866,91,0.753493
20090204T0700,0.09052865,92,0.5328
20090204T0800,0.23052865,92,1.332
20090204T0900,0.46052867,91,1.1302395
20090204T1000,1.0005287,93,1.3583788
20090204T1100,1.7805287,91,1.7057923
20090204T1200,3.4505286,87,0.84243083
20090204T1300,5.0605288,85,0.79920006
20090204T1400,6.4505286,83,1.5984001
20090204T1500,7.3705287,82,0.84243083
20090204T1600,8.020529,84,2.664
20090204T1700,9.490529,76,3.2189233
20090204T1800,9.510529,75,0.5956885
20090204T1900,8.680529,79,2.7812977
20090204T2000,8.730529,76,3.207881
20090204T2100,8.740529,72,3.4734309
20090204T2200,7.9505286,70,4.6600966
20090204T2300,6.1905284,76,6.2419515
20090205T0000,4.8905287,85,6.791894
20090205T0100,4.0705285,88,6.723632
20090205T0200,3.4805286,91,6.3154216
20090205T0300,2.3405285,95,7.1482625
20090205T0400,1.6905286,91,8.823432
20090205T0500,2.1405284,84,8.528962
20090205T0600,1.2605287,86,12.523634
20090205T0700,1.7605287,89,14.904121
20090205T0800,2.4505286,88,14.038547
20090205T0900,3.3205285,84,12.789975
20090205T1000,3.5205286,87,9.486234
20090205T1100,4.8705287,88,7.093447
20090205T1200,5.8005285,87,2.260479
20090205T1300,5.540529,88,5.0264254
20090205T1400,5.6605287,88,0.5328
20090205T1500,8.490529,81,4.3692846
20090205T1600,10.940529,61,3.8142676
20090205T1700,12.440529,47,3.7105224
20090205T1800,12.240529,46,5.3611965
20090205T1900,11.870529,46,6.2191706
20090205T2000,11.390529,48,5.9150395
20090205T2100,10.270529,60,6.9264
20090205T2200,7.9205284,76,8.05392
20090205T2300,7.2505283,75,7.992
20090206T0000,6.9305286,76,7.544342
20090206T0100,6.3205285,83,6.6653256
20090206T0200,5.8205285,93,7.093447
20090206T0300,5.7305284,96,7.1730394
20090206T0400,5.5105286,96,8.528962
20090206T0500,5.6605287,92,5.394189
20090206T0600,4.2805285,92,0.5956885
20090206T0700,4.1905284,92,4.5600333
20090206T0800,3.9805286,94,3.5039446
20090206T0900,3.5605285,91,8.11974
20090206T1000,5.040529,85,10.248612
20090206T1100,6.3405285,79,9.824347
20090206T1200,6.7205286,85,7.2713056
20090206T1300,8.450529,77,1.7057923
20090206T1400,6.7105284,89,16.10784
20090206T1500,5.1305285,91,13.700836
20090206T1600,4.4205284,92,11.125191
20090206T1700,4.3705287,94,3.996
20090206T1800,4.1505284,95,8.528962
20090206T1900,4.0505285,94,7.766828
20090206T2000,3.9505286,93,7.6285353
20090206T2100,3.9105287,92,4.802594
20090206T2200,3.9205287,91,2.9784427
20090206T2300,4.1805286,87,3.118132
20090207T0000,4.0105286,89,3.013972
20090207T0100,3.7405286,95,0.84243083
20090207T0200,3.7405286,96,0.5328
20090207T0300,3.4805286,96,6.487264
20090207T0400,3.5305285,96,7.078424
20090207T0500,3.5705285,94,5.9150395
20090207T0600,2.8805285,97,1.8837326
20090207T0700,2.8305285,92,4.802594
20090207T0800,2.7305286,91,6.080693
20090207T0900,2.6905286,90,6.791894
20090207T1000,2.7505286,90,8.262696
20090207T1100,2.9405286,89,9.304952
20090207T1200,3.4205287,88,9.8568
20090207T1300,3.6805286,87,10.137212
20090207T1400,3.8405285,87,10.137212
20090207T1500,3.9705286,87,9.87119
20090207T1600,4.2605286,87,9.5644655
20090207T1700,4.3005285,87,10.144211
20090207T1800,4.2705283,88,9.3392105
20090207T1900,4.2205286,90,6.9161463
20090207T2000,4.3605285,91,6.503653
20090207T2100,4.1705284,90,7.3150935
20090207T2200,4.3405285,92,5.619714
20090207T2300,4.3705287,95,4.3038235
20090208T0000,4.1505284,95,4.161301
20090208T0100,3.6905286,97,4.336678
20090208T0200,3.3805285,94,6.4433565
20090208T0300,3.1805286,94,8.29698
20090208T0400,2.9805286,96,12.152629
20090208T0500,2.1205285,95,16.730259
20090208T0600,1.0905286,94,15.986221
20090208T0700,0.8805287,94,15.968452
20090208T0800,0.7005287,91,16.93265
20090208T0900,0.91052866,82,14.346079
20090208T1000,0.90052867,82,15.091038
20090208T1100,1.4605286,75,14.999053
20090208T1200,1.9505286,71,13.583788
20090208T1300,2.3205285,69,11.800047
20090208T1400,2.9305286,66,11.305533
20090208T1500,3.7205286,62,10.656
20090208T1600,3.7505286,62,8.05392
20090208T1700,3.9005284,63,5.328
20090208T1800,3.6505284,66,5.0264254
20090208T1900,2.8405285,79,3.3379824
20090208T2000,1.3005286,84,6.1329885
20090208T2100,1.0905286,80,7.572511
20090208T2200,1.1905286,87,6.4433565
20090208T2300,0.27052864,86,8.697868
20090209T0000,0.13052866,83,9.418661
20090209T0100,-0.24947134,85,7.947476
20090209T0200,-0.17947134,85,6.744709
20090209T0300,-0.5594713,83,7.0078893
20090209T0400,-0.69947135,84,6.5308766
20090209T0500,0.040528655,86,6.3322554
20090209T0600,0.39052868,94,5.8608
20090209T0700,1.1405287,94,5.8849683
20090209T0800,1.4005287,92,6.6600003
20090209T0900,1.7105286,94,7.2468624
20090209T1000,3.0405285,81,8.819409
20090209T1100,4.0805287,71,11.67914
20090209T1200,4.9605284,70,12.486745
20090209T1300,5.7305284,71,12.886713
20090209T1400,5.6105285,68,9.795408
20090209T1500,6.4705286,65,9.802651
20090209T1600,6.5205283,68,8.665169
20090209T1700,6.3005285,75,6.9468617
20090209T1800,5.9105287,85,4.824709
20090209T1900,4.7205286,96,4.552245
20090209T2000,4.3705287,99,5.089565
20090209T2100,4.1805286,99,6.074855
20090209T2200,4.3805285,96,7.5066204
20090209T2300,4.1005287,99,7.8666973
20090210T0000,4.0805287,98,7.2713056
20090210T0100,4.1005287,98,7.421045
20090210T0200,4.1305285,97,8.102239
20090210T0300,5.1105285,98,9.3392105
20090210T0400,6.2705283,100,12.340963
20090210T0500,6.7405286,100,15.733395
20090210T0600,7.0605288,76,39.486553
20090210T0700,7.1205287,76,42.734577
20090210T0800,7.2305284,76,48.54404
20090210T0900,7.2705283,75,47.167095
20090210T1000,7.1205287,72,52.497025
20090210T1100,5.3505287,77,50.58865
20090210T1200,6.2405286,73,49.66556
20090210T1300,6.7605286,71,49.33006
20090210T1400,6.8705287,71,47.837162
20090210T1500,6.3505287,69,48.280178
20090210T1600,5.9305286,70,47.363045
20090210T1700,5.2305284,74,44.729816
20090210T1800,4.0105286,83,39.72309
20090210T1900,3.0605285,86,36.659775
20090210T2000,2.4605286,87,33.907185
20090210T2100,2.2005286,87,31.260878
20090210T2200,1.9505286,88,28.772434
20090210T2300,1.8005286,89,27.444372
20090211T0000,1.7005286,89,27.21977
20090211T0100,1.3905287,88,26.800688
20090211T0200,1.2305287,88,25.62153
20090211T0300,1.0705286,89,24.306719
20090211T0400,0.9505287,89,23.565485
20090211T0500,0.09052865,90,27.335548
20090211T0600,1.3005286,87,22.568655
20090211T0700,1.1305287,88,22.160892
20090211T0800,0.9505287,88,21.386795
20090211T0900,0.7105287,88,18.931276
20090211T1000,1.5705286,84,16.5961
20090211T1100,2.4105287,77,14.321323
20090211T1200,3.1205285,68,14.417631
20090211T1300,3.3105285,65,13.700836
20090211T1400,3.6205285,63,13.700836
20090211T1500,3.8805285,60,13.845113
20090211T1600,4.1205287,58,14.209388
20090211T1700,4.2705283,57,13.234477
20090211T1800,3.9905286,60,13.107855
20090211T1900,3.5505285,66,12.047054
20090211T2000,3.1105285,69,10.738928
20090211T2100,2.2005286,75,10.9839525
20090211T2200,1.2305287,74,11.990959
20090211T2300,1.0005287,74,11.987999
20090212T0000,1.3105286,74,12.812152
20090212T0100,1.8605287,76,15.471857
20090212T0200,1.4905287,87,19.403358
20090212T0300,1.3105286,87,20.978048
20090212T0400,1.5805286,87,23.390162
20090212T0500,1.6405287,87,25.642298
20090212T0600,1.0005287,81,20.857607
20090212T0700,1.1305287,80,15.34057
20090212T0800,-0.5594713,95,12.222506
20090212T0900,-0.50947136,95,10.951599
20090212T1000,-0.04947134,95,19.853504
20090212T1100,0.7705287,85,29.0376
20090212T1200,0.59052867,83,28.506044
20090212T1300,1.0305287,78,28.506044
20090212T1400,1.6505287,70,26.725111
20090212T1500,2.0505285,62,23.2517
20090212T1600,2.1605287,63,19.74238
20090212T1700,2.0705285,65,14.930289
20090212T1800,1.1205287,81,14.542611
20090212T1900,0.55052865,91,11.402418
20090212T2000,0.20052865,93,14.22935
20090212T2100,-0.059471346,93,16.92007
20090212T2200,-0.34947133,95,11.458298
20090212T2300,-0.82947135,97,10.420293
20090213T0000,-1.2394713,98,12.300643
20090213T0100,-0.69947135,95,17.681013
20090213T0200,-1.7194713,97,12.74829
20090213T0300,-1.9594713,96,9.549613
20090213T0400,-2.3194714,96,6.9926825
20090213T0500,-2.5894713,96,7.1730385
20090213T0600,-2.0294714,95,8.935328
20090213T0700,-1.9994713,94,9.87119
20090213T0800,-2.4394715,91,11.990959
20090213T0900,-2.3694715,87,14.920779
20090213T1000,-1.7294713,85,15.4512005
20090213T1100,-0.95947134,79,13.056318
20090213T1200,0.34052867,75,11.504656
20090213T1300,1.1605287,67,13.6800995
20090213T1400,1.6905286,66,14.058752
20090213T1500,2.1705287,63,14.420093
20090213T1600,2.2005286,63,14.279138
20090213T1700,2.2705286,61,14.417629
20090213T1800,1.8805287,64,14.279138
20090213T1900,1.4305286,71,10.555628
20090213T2000,0.85052866,79,8.795236
20090213T2100,-0.20947134,84,9.304952
20090213T2200,-0.27947134,81,9.185972
20090213T2300,-0.7394713,80,8.275568
20090214T0000,-1.1394713,78,8.322602
20090214T0100,-1.1794714,82,8.87156
20090214T0200,-0.89947134,82,9.780908
20090214T0300,-0.7994713,81,11.712514
20090214T0400,-0.37947133,85,16.467312
20090214T0500,-0.88947135,97,18.931278
20090214T0600,-1.0994713,94,7.835059
20090214T0700,-1.1394713,95,9.166637
20090214T0800,-1.0894713,96,11.636527
20090214T0900,-0.46947134,89,15.86143
20090214T1000,0.020528657,88,18.275118
20090214T1100,-0.12947133,83,24.26581
20090214T1200,0.72052866,79,22.700344
20090214T1300,0.8305287,77,20.888206
20090214T1400,1.7305287,73,21.07256
20090214T1500,2.0005286,71,22.136862
20090214T1600,2.1505284,71,21.776468
20090214T1700,2.0105286,71,19.853504
20090214T1800,1.6405287,74,18.290644
20090214T1900,0.81052864,83,14.846872
20090214T2000,-0.36947134,87,10.290077
20090214T2100,-0.6194713,83,6.595754
20090214T2200,-1.4794713,90,4.3038235
20090214T2300,-2.6194715,93,3.207881
20090215T0000,-3.2194715,96,3.6234312
20090215T0100,-4.0694714,92,3.118132
20090215T0200,-4.5094714,91,1.7057923
20090215T0300,-4.9094715,89,1.332
20090215T0400,-5.1494713,90,1.8837326
20090215T0500,-5.2394714,93,2.5272923
20090215T0600,-4.3394713,95,2.028842
20090215T0700,-4.4494715,94,1.9210378
20090215T0800,-4.3294716,97,0.2664
20090215T0900,-4.1694713,95,1.332
20090215T1000,-2.7294714,91,1.8837326
20090215T1100,-1.2794713,74,2.1477854
20090215T1200,0.39052868,69,2.5132127
20090215T1300,1.7905287,64,3.3379824
20090215T1400,2.6705287,59,3.7862556
20090215T1500,3.1805286,57,4.075136
20090215T1600,3.8905284,57,3.1968002
20090215T1700,4.2205286,59,1.8837326
20090215T1800,3.1005285,62,2.6237357
20090215T1900,2.0505285,63,4.5833187
20090215T2000,1.6805286,68,4.5833187
20090215T2100,1.3705287,72,2.6372256
20090215T2200,1.1605287,80,2.1477854
20090215T2300,1.0605286,78,3.4115846
20090216T0000,0.90052867,79,4.336678
20090216T0100,0.7505287,82,5.466071
20090216T0200,0.7105287,83,6.1329885
20090216T0300,0.67052865,83,7.572511
20090216T0400,0.7005287,76,11.5784445
20090216T0500,0.61052865,72,13.064469
20090216T0600,0.39052868,90,8.665169
20090216T0700,0.54052866,89,9.426194
20090216T0800,0.000528658,89,9.9997635
20090216T0900,-0.059471346,94,9.8604
20090216T1000,0.35052866,94,10.196545
20090216T1100,1.0005287,87,10.484796
20090216T1200,1.6705287,84,10.010403
20090216T1300,2.3505285,82,9.605188
20090216T1400,1.6205287,81,8.762899
20090216T1500,2.1805286,80,8.931355
20090216T1600,2.5705285,80,8.787163
20090216T1700,2.7305286,81,8.726379
20090216T1800,2.6005285,85,8.2066765
20090216T1900,2.0505285,94,7.329631
20090216T2000,1.8705287,96,7.1482625
20090216T2100,1.8105286,97,7.3150935
20090216T2200,1.7605287,98,7.684151
20090216T2300,1.8205286,97,8.05392
20090217T0000,1.8605287,97,8.64467
20090217T0100,1.8905287,97,9.166637
20090217T0200,1.9505286,98,9.755479
20090217T0300,2.0805285,98,10.565707
20090217T0400,2.2105286,98,11.748815
20090217T0500,2.3805285,97,12.990928
20090217T0600,2.7105286,86,22.644
20090217T0700,2.9805286,86,25.386396
20090217T0800,3.2605286,85,28.648838
20090217T0900,3.3705285,85,30.163258
20090217T1000,3.4305286,86,30.833424
20090217T1100,3.1705287,87,31.423908
20090217T1200,2.9105287,88,31.688168
20090217T1300,2.9705286,88,31.095854
20090217T1400,3.2605286,87,32.287197
20090217T1500,3.9205287,85,31.458893
20090217T1600,4.5005283,85,28.78353
20090217T1700,4.9305286,87,27.427559
20090217T1800,5.3805285,89,26.507803
20090217T1900,5.7305284,93,20.429596
20090217T2000,5.2005286,97,13.32
20090217T2100,4.1105285,93,15.154391
20090217T2200,3.7605286,87,13.957428
20090217T2300,1.6105287,71,19.93021
20090218T0000,-0.31947133,67,23.274578
20090218T0100,-1.9094714,68,23.876635
20090218T0200,-2.6494715,75,22.164095
20090218T0300,-3.2394714,75,20.16386
20090218T0400,-3.8194714,79,17.020435
20090218T0500,-4.2294717,81,15.726628
20090218T0600,-3.8794715,76,13.32
20090218T0700,-4.0794716,77,15.798666
20090218T0800,-4.4494715,77,14.939793
20090218T0900,-4.6594715,75,12.0940895
20090218T1000,-3.8294713,71,10.709147
20090218T1100,-1.7594713,58,11.987999
20090218T1200,-0.15947133,52,14.141801
20090218T1300,1.0805286,51,14.846872
20090218T1400,1.8105286,49,15.243108
20090218T1500,2.1505284,49,15.984
20090218T1600,2.1405284,49,15.992876
20090218T1700,1.8705287,50,14.927912
20090218T1800,1.2305287,53,13.064469
20090218T1900,0.000528658,60,10.126704
20090218T2000,-1.3794713,70,9.8568
20090218T2100,-2.4394715,75,9.120067
20090218T2200,-2.8994715,76,10.283178
20090218T2300,-3.3894715,78,10.738928
20090219T0000,-3.7794714,77,9.946393
20090219T0100,-4.2194715,78,8.223954
20090219T0200,-4.4294715,77,7.1730394
20090219T0300,-4.7294717,78,6.675965
20090219T0400,-4.9794717,79,5.3611965
20090219T0500,-5.0494714,77,4.4097047
20090219T0600,-5.9494715,81,8.512303
20090219T0700,-6.3094716,84,6.5903726
20090219T0800,-6.4094715,84,5.4919763
20090219T0900,-6.1994715,84,6.791894
